,carat,cut,color,clarity,depth,table,price,x,y,z
23055,1.0,Ideal,G,VS2,58.9,60.0,6235,6.53,6.58,3.86
23056,0.5,Premium,E,SI1,59.9,58.0,1593,5.18,5.17,3.1
23057,0.3,Premium,F,VS2,58.8,60.0,673,4.41,4.37,2.58
23058,0.82,Ideal,D,SI1,61.9,56.0,4113,5.99,6.02,3.72
23059,0.3,Premium,H,VS2,60.9,61.0,608,4.35,4.32,2.64
23060,0.3,Good,E,SI1,63.1,53.0,526,4.27,4.32,2.71
23061,0.27,Ideal,I,VVS2,61.3,56.0,480,4.15,4.17,2.55
23062,2.07,Ideal,H,SI2,63.5,53.0,18198,8.12,8.09,5.14
23063,0.71,Premium,E,SI1,61.3,56.0,2817,5.78,5.73,3.53
23064,1.01,Ideal,H,SI1,61.9,58.0,4767,6.42,6.48,3.99
23065,0.33,Ideal,G,VS1,62.1,56.0,666,4.4,4.42,2.74
23066,0.53,Ideal,E,SI1,61.4,56.0,1415,5.21,5.24,3.21
23067,1.1,Premium,H,SI1,62.0,58.0,5267,6.68,6.6,4.12
23068,0.31,Ideal,D,SI2,62.3,56.0,593,4.38,4.35,2.72
23069,0.58,Ideal,E,VS2,61.9,56.0,1884,5.35,5.38,3.32
23070,1.01,Very Good,F,SI1,63.0,57.0,4549,6.36,6.4,4.02
23071,1.0,Premium,F,VS2,62.1,58.0,6047,6.45,6.36,3.96
23072,1.18,Ideal,H,SI2,61.2,57.0,5182,6.81,6.86,4.18
23073,1.12,Premium,G,IF,61.2,58.0,9440,6.67,6.7,4.09
23074,0.52,Very Good,G,SI2,63.0,55.0,1049,5.12,5.14,3.23
23075,0.24,Very Good,E,VS2,61.5,58.0,419,4.02,4.05,2.48
23076,0.71,Very Good,I,SI1,62.9,59.0,2008,5.66,5.7,3.57
23077,0.39,Ideal,F,VS1,61.3,56.0,902,4.7,4.72,2.89
23078,1.01,Ideal,G,SI1,61.8,57.0,4588,6.41,6.46,3.98
23079,0.3,Premium,G,VS1,62.3,59.0,776,4.3,4.27,2.67
23080,1.59,Ideal,G,VVS2,60.6,59.0,15843,7.53,7.59,4.58
23081,2.02,Premium,I,VS1,61.2,59.0,17153,8.13,8.05,4.95
23082,1.5,Good,J,VVS2,63.3,57.0,8276,7.25,7.28,4.6
23083,1.5,Ideal,G,VS2,62.5,55.0,12787,7.26,7.23,4.53
23084,1.0,Very Good,H,SI2,61.6,58.0,4172,6.43,6.47,3.97
23085,0.7,Ideal,E,VS1,62.9,57.0,2818,5.66,5.61,3.54
23086,0.51,Very Good,F,VVS2,60.8,56.0,2041,5.17,5.2,3.15
23087,0.24,Ideal,F,VVS2,61.0,56.0,678,4.05,4.08,2.48
23088,2.21,Premium,H,SI2,61.3,60.0,14299,8.35,8.33,5.11
23089,0.42,Very Good,I,SI1,61.0,55.8,712,4.83,4.86,2.96
23090,0.4,Ideal,D,SI1,62.1,56.0,772,4.7,4.74,2.93
23091,1.12,Premium,H,SI2,59.7,60.0,4641,6.77,6.72,4.03
23092,1.01,Ideal,F,VS1,62.5,54.0,7465,6.43,6.46,4.03
23093,0.4,Premium,D,SI1,61.4,56.0,990,4.83,4.72,2.93
23094,0.71,Ideal,J,VVS2,60.3,61.0,2226,5.76,5.79,3.48
23095,0.3,Ideal,F,SI1,62.3,55.0,475,4.29,4.31,2.68
23096,1.56,Ideal,G,VS1,61.3,56.0,14957,7.46,7.51,4.59
23097,0.4,Premium,F,VS2,62.1,58.0,1080,4.76,4.71,2.94
23098,1.09,Ideal,I,VS2,62.0,57.0,5158,6.64,6.58,4.1
23099,0.9,Ideal,D,SI2,60.8,56.0,4241,6.24,6.26,3.8
23100,0.34,Premium,E,SI1,59.6,57.0,765,4.61,4.52,2.72
23101,0.7,Ideal,H,SI2,60.6,54.0,1715,5.73,5.65,3.45
23102,1.51,Very Good,I,SI1,63.5,57.0,8214,7.19,7.24,4.58
23103,1.52,Premium,D,SI2,59.1,58.0,9959,7.48,7.45,4.41
23104,0.28,Ideal,H,VVS2,62.0,57.0,522,4.21,4.24,2.62
23105,0.33,Premium,E,VS1,60.9,58.0,1002,4.49,4.45,2.72
23106,0.72,Very Good,F,VS2,63.3,57.0,2931,5.69,5.72,3.61
23107,0.46,Very Good,F,SI2,62.6,58.0,815,4.88,4.96,3.08
23108,1.01,Very Good,F,SI2,61.8,56.0,4298,6.43,6.38,3.96
23109,1.25,Ideal,H,VVS2,60.6,57.0,8036,7.0,6.97,4.23
23110,2.01,Very Good,H,VS2,63.5,59.0,16677,7.92,7.86,5.01
23111,1.21,Good,J,SI2,60.4,56.0,4559,6.84,6.93,4.16
23112,0.5,Ideal,E,VS2,61.4,55.0,1614,5.12,5.14,3.15
23113,0.3,Ideal,F,VS2,61.9,55.0,605,4.31,4.32,2.67
23114,0.33,Ideal,H,VVS1,62.2,55.0,965,4.44,4.4,2.75
23115,0.71,Very Good,G,SI1,63.4,56.0,2364,5.64,5.68,3.59
23116,0.7,Ideal,F,SI1,59.9,57.0,2264,5.74,5.82,3.46
23117,0.7,Good,F,VS1,64.0,57.0,2441,5.62,5.54,3.57
23118,0.42,Premium,E,SI2,60.1,58.0,838,4.91,4.87,2.94
23119,1.05,Ideal,F,VVS2,60.5,55.0,10011,6.67,6.58,4.01
23120,0.9,Very Good,E,SI1,61.6,57.0,4463,6.19,6.25,3.83
23121,0.27,Very Good,D,VS1,62.2,58.0,413,4.14,4.15,2.58
23122,0.31,Ideal,F,VS2,62.3,55.0,625,4.35,4.38,2.72
23123,0.41,Ideal,E,VS2,61.8,56.0,999,4.78,4.74,2.94
23124,0.52,Premium,I,SI1,62.9,58.0,1105,5.14,5.04,3.2
23125,0.55,Ideal,G,VS1,60.9,55.0,1786,5.29,5.32,3.23
23126,0.4,Premium,G,SI2,61.9,61.0,765,4.74,4.69,2.92
23127,1.89,Premium,G,SI2,62.9,58.0,10055,7.87,7.81,4.93
23128,0.31,Very Good,G,VVS2,63.4,59.0,907,4.29,4.26,2.71
23129,0.53,Very Good,F,SI1,62.5,57.0,1322,5.19,5.24,3.26
23130,0.32,Ideal,H,VS1,63.0,57.0,720,4.39,4.37,2.76
23131,0.7,Premium,D,SI2,59.5,60.0,2423,5.78,5.73,3.43
23132,0.57,Premium,D,VS2,60.4,57.0,1775,5.38,5.35,3.24
23133,0.3,Premium,D,VS2,60.5,58.0,710,4.35,4.38,2.64
23134,0.23,Very Good,E,VVS1,60.9,58.0,530,3.95,3.96,2.41
23135,0.4,Ideal,E,VS1,62.2,55.0,1125,4.76,4.72,2.95
23136,0.21,Premium,D,VS2,61.6,59.0,386,3.82,3.78,2.34
23137,1.01,Good,D,SI2,63.6,57.0,4719,6.35,6.39,4.05
23138,0.92,Very Good,J,SI1,62.6,58.0,3170,6.18,6.22,3.88
23139,0.31,Ideal,G,VVS1,62.1,55.0,789,4.33,4.36,2.7
23140,2.04,Very Good,J,SI2,61.7,57.0,11276,8.1,8.13,5.01
23141,0.34,Premium,H,VS1,61.4,59.0,765,4.53,4.5,2.77
23142,1.21,Very Good,J,VS1,59.3,57.0,5604,6.98,7.04,4.16
23143,1.01,Premium,D,SI1,62.8,60.0,5939,6.42,6.36,4.01
23144,1.16,Ideal,D,VS2,62.1,57.0,8185,6.73,6.7,4.17
23145,0.3,Premium,D,VS2,62.5,59.0,911,4.28,4.23,2.66
23146,0.3,Premium,D,VS2,60.6,59.0,710,4.28,4.36,2.62
23147,0.53,Ideal,E,VS2,61.7,58.0,1659,5.16,5.27,3.22
23148,0.7,Premium,D,SI2,59.8,59.0,1806,5.75,5.72,3.43
23149,1.11,Very Good,F,VVS2,59.4,58.0,11650,6.74,6.79,4.02
23150,0.55,Premium,E,SI1,62.4,57.6,1630,5.23,5.28,3.27
23151,1.07,Premium,G,SI1,60.5,62.0,4949,6.69,6.6,4.02
23152,0.56,Ideal,J,VS2,61.9,57.0,1280,5.29,5.31,3.28
23153,1.12,Premium,H,VS1,59.6,57.0,5055,6.82,6.77,4.05
23154,1.13,Very Good,I,SI2,59.1,63.0,3987,6.85,6.82,4.04
23155,0.56,Very Good,H,VS2,61.8,54.1,1576,5.31,5.34,3.29
23156,0.91,Premium,D,SI2,61.2,58.0,3958,6.21,6.25,3.81
23157,0.3,Ideal,H,VVS2,61.3,56.0,605,4.33,4.35,2.66
23158,0.33,Ideal,D,VS2,62.8,54.0,1002,4.46,4.43,2.79
23159,1.04,Premium,I,VS1,61.6,56.0,4892,6.59,6.52,4.04
23160,0.91,Premium,G,SI2,61.3,60.0,3423,6.17,6.2,3.79
23161,0.31,Very Good,D,SI1,60.0,61.0,571,4.41,4.43,2.65
23162,1.01,Good,F,VS2,60.6,62.0,6332,6.52,6.49,3.94
23163,0.5,Very Good,F,VVS2,63.0,57.0,2052,5.01,5.05,3.17
23164,0.33,Ideal,G,VVS1,62.4,56.0,820,4.41,4.45,2.76
23165,1.92,Very Good,E,SI2,62.5,59.0,15364,7.85,7.92,4.93
23166,1.2,Very Good,H,I1,63.1,60.0,2850,6.75,6.67,4.23
23167,0.3,Premium,J,SI1,62.7,59.0,450,4.27,4.21,2.66
23168,0.42,Very Good,G,VVS2,58.5,63.0,1181,4.9,4.88,2.86
23169,0.53,Ideal,J,SI2,62.3,58.0,1002,5.13,5.17,3.21
23170,1.5,Premium,H,VVS2,62.9,59.0,11855,7.31,7.26,4.58
23171,0.6,Very Good,F,SI1,60.6,57.0,1661,5.46,5.5,3.32
23172,0.9,Very Good,F,VS1,62.1,58.0,4898,6.15,6.19,3.83
23173,0.71,Premium,F,SI2,62.1,60.0,2169,5.68,5.62,3.51
23174,0.34,Premium,J,VS2,62.3,60.0,536,4.49,4.46,2.79
23175,0.37,Ideal,G,VS2,61.5,56.0,649,4.59,4.64,2.84
23176,1.01,Premium,H,SI1,58.8,62.0,4191,6.59,6.54,3.86
23177,0.91,Very Good,D,SI2,63.4,59.0,3911,6.12,6.15,3.89
23178,0.3,Ideal,F,VVS2,62.1,57.0,694,4.27,4.29,2.66
23179,1.5,Premium,F,VS2,60.9,60.0,13853,7.42,7.35,4.5
23180,0.3,Premium,I,SI1,61.6,62.0,506,4.3,4.27,2.64
23181,1.01,Premium,H,SI2,58.8,58.0,4242,6.62,6.57,3.88
23182,1.21,Fair,H,SI1,69.6,55.0,3862,6.49,6.42,4.49
23183,0.74,Premium,E,SI2,62.6,58.0,2617,5.77,5.73,3.6
23184,1.01,Fair,H,SI1,64.6,55.0,4191,6.29,6.25,4.05
23185,1.01,Premium,F,SI1,59.8,60.0,5345,6.57,6.53,3.92
23186,0.34,Very Good,D,VS2,59.5,56.0,698,4.55,4.59,2.72
23187,0.57,Very Good,F,SI1,58.6,57.0,1364,5.37,5.59,3.21
23188,0.72,Ideal,G,SI2,61.5,55.0,2420,5.79,5.82,3.57
23189,0.81,Premium,E,VS2,61.5,58.0,3674,5.99,5.94,3.97
23190,0.5,Very Good,G,VS1,62.7,59.0,1637,5.04,5.07,3.17
23191,0.31,Premium,G,SI2,61.3,58.0,408,4.37,4.4,2.69
23192,0.26,Very Good,F,VVS2,59.9,59.0,597,4.12,4.2,2.49
23193,0.71,Ideal,F,VS1,61.1,56.0,3199,5.71,5.74,3.5
23194,1.27,Ideal,H,SI1,59.8,57.0,7297,7.08,7.01,4.22
23195,0.41,Ideal,D,VS2,61.7,55.0,1177,4.8,4.76,2.95
23196,0.32,Ideal,G,SI1,62.6,55.0,445,4.38,4.41,2.75
23197,0.97,Premium,D,SI1,62.0,60.0,4721,6.25,6.29,3.89
23198,0.37,Ideal,E,VVS2,62.2,56.0,1082,4.63,4.6,2.87
23199,1.51,Good,G,VS2,64.2,54.0,11640,7.18,7.27,4.64
23200,0.7,Premium,E,SI1,60.0,59.0,2777,5.79,5.75,3.46
23201,0.91,Good,H,SI1,63.9,60.0,3485,6.08,6.13,3.9
23202,0.4,Ideal,D,VVS2,61.4,56.0,1152,4.8,4.75,2.93
23203,1.21,Premium,I,VS2,61.6,61.0,4669,6.86,6.8,4.21
23204,0.52,Premium,F,VS2,62.2,58.0,1600,5.12,5.17,3.2
23205,0.7,Good,E,SI1,61.4,64.0,2872,5.66,5.71,3.49
23206,1.22,Ideal,F,SI2,62.5,56.2,6401,6.81,6.85,4.27
23207,0.77,Ideal,F,SI1,61.3,56.0,2717,5.91,5.94,3.63
23208,0.72,Good,I,VS1,61.8,61.0,2048,5.67,5.72,3.53
23209,0.52,Ideal,F,VS1,62.0,57.0,1872,5.16,5.13,3.19
23210,0.5,Very Good,E,SI2,62.8,55.0,1077,5.05,5.08,3.18
23211,1.14,Premium,G,VS2,61.4,60.0,7079,6.71,6.68,4.11
23212,0.31,Ideal,H,VVS2,61.7,55.8,652,4.35,4.39,2.69
23213,0.26,Very Good,I,VVS2,62.7,55.0,427,4.09,4.12,2.57
23214,1.08,Ideal,G,SI2,62.2,56.0,4627,6.59,6.56,4.09
23215,2.18,Ideal,I,SI2,62.5,55.0,15706,8.31,8.34,5.2
23216,1.21,Fair,I,I1,65.0,58.0,2396,6.65,6.59,4.3
23217,1.08,Ideal,H,SI1,61.8,54.0,5517,6.6,6.61,4.09
23218,0.31,Very Good,H,VVS2,62.6,56.0,578,4.33,4.36,2.72
23219,0.3,Ideal,F,VVS1,62.5,55.0,814,4.26,4.29,2.67
23220,0.34,Ideal,D,VS2,62.0,55.0,1033,4.48,4.45,2.77
23221,0.7,Very Good,D,VS2,60.7,58.0,3092,5.7,5.73,3.47
23222,0.32,Premium,G,IF,59.9,58.0,1020,4.43,4.42,2.65
23223,0.38,Ideal,F,SI2,61.3,55.0,568,4.67,4.69,2.87
23224,0.36,Very Good,G,VS1,60.7,57.1,821,4.57,4.65,2.79
23225,0.33,Ideal,G,IF,61.6,56.0,1052,4.48,4.45,2.75
23226,1.53,Ideal,F,SI1,62.0,56.0,11229,7.43,7.38,4.59
23227,1.5,Premium,I,VS2,62.3,58.0,8820,7.31,7.26,4.54
23228,0.72,Ideal,E,SI1,62.1,57.0,2608,5.71,5.75,3.56
23229,0.71,Premium,E,SI1,61.7,61.0,2629,5.76,5.74,3.55
23230,0.7,Ideal,F,VS1,62.4,56.0,3199,5.67,5.65,3.53
23231,0.31,Good,F,VS2,63.9,56.0,802,4.32,4.29,2.75
23232,1.01,Ideal,H,VS2,61.0,59.0,5238,6.51,6.47,3.96
23233,0.51,Good,F,SI1,63.6,56.0,1312,5.11,5.08,3.24
23234,1.09,Very Good,I,SI2,62.5,57.0,4584,6.56,6.58,4.11
23235,0.34,Ideal,G,IF,61.7,55.0,1084,4.5,4.48,2.77
23236,1.2,Very Good,I,SI1,63.1,58.0,4838,6.72,6.66,4.22
23237,0.71,Ideal,F,SI1,61.2,55.0,3421,5.76,5.8,3.54
23238,0.61,Very Good,I,VVS2,62.0,54.4,1773,5.47,5.51,3.4
23239,1.53,Premium,G,VS2,59.9,61.0,13206,7.54,7.45,4.49
23240,2.04,Very Good,I,VS2,60.3,59.0,17315,8.18,8.2,4.94
23241,2.0,Premium,F,SI1,62.6,59.0,18493,8.1,8.04,5.05
23242,0.9,Fair,J,VS1,65.4,60.0,2964,6.02,5.93,3.91
23243,0.31,Very Good,E,VVS2,58.8,59.0,704,4.46,4.45,2.62
23244,0.54,Ideal,E,VS2,61.7,55.0,1847,5.27,5.24,3.24
23245,1.02,Premium,E,SI1,62.6,58.0,5183,6.44,6.47,4.05
23246,1.02,Good,F,VS2,64.2,59.0,6397,6.4,6.28,4.07
23247,0.91,Very Good,I,VS2,61.5,58.0,3994,6.2,6.23,3.82
23248,2.0,Good,I,VS2,63.5,59.0,14889,7.93,7.98,5.05
23249,1.03,Premium,G,SI1,61.9,56.0,5037,6.54,6.48,4.03
23250,1.01,Very Good,D,VS1,63.1,59.0,8101,6.37,6.34,4.01
23251,1.01,Ideal,G,SI2,59.3,60.0,4556,6.54,6.58,3.89
23252,1.0,Very Good,F,VS1,63.7,57.0,7350,6.33,6.35,4.04
23253,0.41,Ideal,E,VS2,62.1,57.0,999,4.79,4.74,2.96
23254,3.22,Ideal,I,I1,62.6,55.0,12545,9.49,9.42,5.92
23255,0.5,Very Good,D,VS2,63.3,54.0,1758,5.07,5.04,3.2
23256,0.9,Very Good,H,VVS2,59.7,62.0,4842,6.2,6.23,3.71
23257,1.18,Premium,I,SI2,61.7,58.0,4555,6.75,6.79,4.18
23258,0.24,Ideal,G,IF,60.8,58.0,559,4.01,4.05,2.44
23259,0.3,Very Good,G,VS2,62.1,57.0,484,4.27,4.29,2.66
23260,1.08,Ideal,G,SI2,62.2,56.0,4544,6.56,6.59,4.09
23261,0.54,Ideal,H,VS2,61.6,55.0,1453,5.23,5.25,3.23
23262,0.32,Very Good,J,VS2,60.0,61.0,393,4.45,4.49,2.68
23263,0.24,Very Good,D,VVS2,62.4,58.0,552,3.94,4.01,2.48
23264,0.35,Premium,H,VS1,61.3,59.0,788,4.57,4.54,2.79
23265,0.94,Premium,D,SI1,60.7,60.0,4817,6.32,6.27,3.82
23266,0.51,Ideal,F,SI1,61.1,57.0,1580,5.14,5.17,3.15
23267,0.3,Ideal,E,VS2,61.8,56.0,658,4.29,4.32,2.66
23268,0.35,Ideal,D,SI1,61.6,55.0,827,4.56,4.53,2.8
23269,0.33,Premium,D,VS2,61.1,56.0,1069,4.54,4.5,2.76
23270,0.31,Very Good,E,VS2,62.9,57.0,680,4.3,4.35,2.72
23271,1.39,Ideal,J,VS2,60.3,57.0,6252,7.24,7.26,4.37
23272,1.1,Ideal,G,SI2,62.6,56.0,5535,6.64,6.58,4.14
23273,0.77,Very Good,J,VVS1,62.8,58.0,2532,5.78,5.84,3.65
23274,0.51,Very Good,G,VS2,59.1,60.0,1417,5.18,5.21,3.07
23275,0.52,Very Good,D,SI1,60.5,61.0,1408,5.19,5.23,3.15
23276,1.0,Ideal,I,VS1,63.1,57.0,4664,6.32,6.39,4.01
23277,0.7,Ideal,G,VS2,62.1,57.0,2536,5.66,5.7,3.53
23278,0.9,Premium,F,SI1,61.3,58.0,3714,6.13,6.08,3.74
23279,0.3,Ideal,E,SI1,62.3,57.0,564,4.28,4.32,2.68
23280,0.76,Ideal,D,SI2,62.2,57.0,2706,5.85,5.83,3.63
23281,0.32,Premium,J,VS1,61.7,58.0,540,4.4,4.38,2.71
23282,0.97,Ideal,E,SI2,62.3,56.0,4078,6.28,6.33,3.93
23283,0.71,Ideal,G,VS1,61.0,57.0,2686,5.77,5.74,3.51
23284,1.02,Premium,D,VS2,61.5,58.0,7485,6.51,6.44,3.98
23285,0.59,Very Good,I,VS2,60.3,59.0,1445,5.41,5.43,3.27
23286,1.02,Good,G,VVS2,62.3,60.0,7292,6.38,6.49,4.01
23287,0.31,Very Good,F,VVS1,61.8,59.0,897,4.33,4.35,2.68
23288,1.08,Ideal,D,SI1,62.7,57.0,6539,6.52,6.56,4.1
23289,1.01,Premium,D,SI2,62.6,60.0,4338,6.4,6.37,4.0
23290,1.76,Premium,D,SI1,61.0,60.0,12063,7.76,7.68,4.77
23291,0.32,Ideal,G,IF,62.4,55.0,1020,4.42,4.4,2.75
23292,1.0,Good,D,VS1,64.0,58.0,6250,6.27,6.21,3.99
23293,0.26,Premium,E,VVS1,60.9,59.0,814,4.12,4.09,2.5
23294,1.02,Ideal,D,VVS2,62.0,56.0,11167,6.48,6.43,4.0
23295,1.19,Very Good,E,I1,60.2,61.0,3508,6.87,6.91,4.15
23296,0.32,Ideal,G,VS2,62.1,56.0,524,4.36,4.4,2.72
23297,1.65,Premium,G,I1,62.0,59.0,6788,7.53,7.57,4.68
23298,1.37,Ideal,G,IF,62.3,54.0,13439,7.11,7.15,4.43
23299,0.7,Very Good,G,I1,61.5,63.0,1047,5.73,5.65,3.5
23300,0.42,Very Good,G,VS2,60.1,61.0,847,4.81,4.84,2.9
23301,0.7,Premium,F,SI1,62.5,59.0,2333,5.65,5.67,3.54
23302,0.31,Ideal,G,VS2,62.9,57.0,698,4.34,4.31,2.72
23303,1.0,Good,E,VS2,57.4,58.0,6050,6.57,6.61,3.78
23304,1.02,Very Good,D,SI2,60.3,58.0,4633,6.48,6.52,3.92
23305,1.13,Very Good,I,VS1,61.7,54.0,5220,6.71,6.74,4.15
23306,0.3,Ideal,D,VVS2,62.1,57.0,814,4.27,4.3,2.66
23307,0.7,Ideal,F,SI1,60.3,58.0,2671,5.76,5.81,3.49
23308,1.01,Very Good,D,SI2,59.9,61.0,5252,6.46,6.5,3.88
23309,0.7,Ideal,E,VS1,61.3,54.0,2978,5.77,5.83,3.54
23310,0.5,Good,E,VVS1,58.3,62.0,2008,5.16,5.23,3.03
23311,1.08,Ideal,H,SI2,61.2,57.4,4564,6.57,6.63,4.04
23312,0.76,Ideal,H,SI2,61.7,56.0,2404,5.88,5.86,3.62
23313,0.52,Ideal,I,VS2,61.5,56.0,1214,5.19,5.21,3.2
23314,0.41,Ideal,G,SI2,61.7,55.0,664,4.78,4.81,2.96
23315,0.32,Very Good,E,SI1,63.4,56.0,672,4.34,4.31,2.74
23316,1.13,Ideal,D,VVS2,61.7,57.0,12261,6.68,6.65,4.11
23317,0.5,Premium,E,VS2,62.0,58.0,1559,5.07,5.09,3.15
23318,0.9,Premium,H,VS2,63.0,61.0,3810,6.14,6.05,3.84
23319,0.59,Ideal,E,VS2,60.2,59.0,1941,5.47,5.49,3.3
23320,1.01,Ideal,G,SI2,59.5,57.0,4079,6.56,6.59,3.91
23321,0.41,Ideal,F,VVS2,62.6,55.0,1115,4.73,4.76,2.97
23322,0.53,Premium,E,VS2,58.3,62.0,1727,5.31,5.26,3.08
23323,2.03,Very Good,D,SI2,62.4,59.0,18120,7.98,8.04,5.0
23324,0.43,Ideal,G,VVS2,61.9,55.0,1056,4.84,4.86,3.0
23325,1.1,Very Good,G,VS2,61.9,56.7,7405,6.57,6.63,4.09
23326,0.36,Premium,E,VS1,60.4,58.0,1094,4.67,4.64,2.81
23327,0.35,Premium,F,VS2,60.4,59.0,879,4.57,4.54,2.75
23328,0.65,Ideal,D,VVS1,61.8,57.0,4022,5.54,5.56,3.43
23329,0.32,Very Good,G,IF,61.8,55.0,954,4.39,4.45,2.73
23330,0.52,Very Good,G,VS2,63.0,56.0,1369,5.09,5.13,3.22
23331,0.7,Good,F,SI2,64.1,59.0,2411,5.58,5.53,3.56
23332,1.01,Ideal,E,SI1,61.6,57.0,5206,6.44,6.49,3.98
23333,0.53,Ideal,E,VS2,61.4,56.0,1721,5.21,5.24,3.21
23334,1.2,Very Good,H,SI2,60.2,58.0,5408,6.88,6.94,4.16
23335,0.42,Ideal,G,VS1,61.9,56.0,921,4.77,4.82,2.97
23336,0.71,Fair,G,SI2,65.6,61.0,1994,5.46,5.37,3.55
23337,0.74,Very Good,J,SI1,62.2,59.0,1913,5.74,5.81,3.59
23338,0.24,Ideal,F,VVS2,61.7,59.0,526,4.01,4.03,2.48
23339,1.01,Very Good,F,VS2,63.3,57.0,6533,6.41,6.33,4.03
23340,0.61,Ideal,G,IF,62.3,56.0,2800,5.43,5.45,3.39
23341,0.32,Ideal,E,IF,61.9,56.0,1095,4.4,4.42,2.73
23342,1.5,Very Good,D,SI1,62.7,59.0,11442,7.21,7.24,4.53
23343,1.2,Ideal,G,VS2,61.9,56.0,7548,6.86,6.81,4.23
23344,1.03,Ideal,F,VS2,62.3,56.0,6922,6.52,6.49,4.05
23345,1.2,Good,G,SI2,62.1,60.0,5310,6.72,6.78,4.19
23346,0.3,Ideal,F,SI1,61.9,57.0,609,4.28,4.31,2.66
23347,0.91,Premium,I,SI2,62.0,59.0,2913,6.18,6.23,3.85
23348,0.33,Premium,E,VS2,61.0,60.0,723,4.42,4.47,2.71
23349,1.02,Ideal,E,SI2,62.0,59.0,4645,6.43,6.4,3.98
23350,0.81,Fair,G,VVS2,64.8,56.2,3323,5.82,5.98,3.82
23351,0.39,Very Good,G,VVS2,60.7,61.0,958,4.7,4.73,2.86
23352,0.41,Ideal,E,SI2,59.8,55.0,876,4.93,4.81,2.91
23353,0.76,Ideal,E,SI1,61.7,57.0,2814,5.88,5.85,3.62
23354,0.5,Good,F,VS1,61.4,61.0,1613,5.03,5.04,3.09
23355,0.5,Ideal,E,VS2,62.0,56.0,1559,5.06,5.1,3.15
23356,1.22,Premium,G,VS2,61.8,58.0,8213,6.84,6.91,4.25
23357,1.2,Ideal,G,VVS2,61.0,56.0,11530,6.86,6.88,4.19
23358,1.16,Ideal,F,VVS2,61.8,56.7,10439,6.7,6.78,4.16
23359,0.55,Ideal,H,VS1,61.9,55.0,1588,5.25,5.28,3.26
23360,0.35,Very Good,G,VS1,61.7,61.0,706,4.49,4.52,2.78
23361,0.31,Ideal,E,VS2,62.4,53.0,642,4.33,4.36,2.71
23362,1.5,Premium,I,VS2,62.3,59.0,8431,7.24,7.3,4.53
23363,2.0,Very Good,I,SI1,58.5,58.0,15249,8.24,8.28,4.83
23364,0.9,Good,E,VS2,64.0,58.0,4203,6.07,6.02,3.87
23365,1.21,Premium,G,VVS1,60.1,61.0,9003,6.92,6.85,4.14
23366,0.3,Premium,G,VS1,62.2,59.0,776,4.31,4.28,2.67
23367,1.5,Very Good,I,SI1,63.1,59.0,8291,7.16,7.23,4.54
23368,1.01,Premium,D,SI2,61.8,57.0,4338,6.47,6.42,3.98
23369,2.39,Ideal,I,VS2,62.2,55.0,17955,8.58,8.56,5.33
23370,0.9,Premium,E,SI1,62.3,61.0,3800,6.17,6.12,3.83
23371,0.23,Very Good,F,VS2,63.4,56.0,402,3.84,3.89,2.45
23372,0.23,Good,E,VVS2,61.9,60.0,465,3.95,4.03,2.47
23373,1.02,Very Good,E,VS2,62.5,57.0,6816,6.36,6.41,3.99
23374,0.72,Ideal,H,VS1,61.9,56.0,2585,5.73,5.78,3.56
23375,0.82,Ideal,G,VS1,61.9,54.0,3880,5.99,6.03,3.72
23376,0.36,Premium,D,VS2,61.8,58.0,1094,4.58,4.55,2.82
23377,2.02,Ideal,H,SI2,62.1,56.0,12485,8.13,8.09,5.04
23378,1.08,Premium,H,SI1,62.6,58.0,5078,6.53,6.56,4.1
23379,0.5,Very Good,E,SI1,60.7,61.0,1354,5.09,5.13,3.1
23380,0.7,Premium,E,VS2,62.0,60.0,2657,5.7,5.59,3.5
23381,0.56,Ideal,D,VS2,62.8,57.0,2066,5.29,5.25,3.31
23382,0.91,Premium,D,VS2,62.0,58.0,5167,6.2,6.15,3.83
23383,0.56,Ideal,H,VS1,62.2,55.3,1691,5.26,5.31,3.28
23384,0.84,Fair,G,SI1,55.1,67.0,2782,6.39,6.2,3.47
23385,0.3,Ideal,H,VVS2,61.5,57.0,605,4.31,4.34,2.66
23386,1.53,Very Good,H,VS2,60.9,63.0,11557,7.41,7.37,4.5
23387,0.32,Premium,G,VS2,61.5,60.0,720,4.39,4.36,2.69
23388,1.0,Good,I,SI1,65.2,56.0,3836,6.21,6.27,4.07
23389,0.24,Ideal,F,VS1,61.3,56.0,419,4.0,4.03,2.46
23390,0.4,Very Good,G,VVS1,60.7,55.0,1066,4.81,4.84,2.93
23391,2.01,Good,G,SI1,63.9,60.0,17804,7.81,7.75,4.97
23392,0.8,Ideal,E,SI2,60.8,56.0,2939,6.02,6.01,3.66
23393,0.3,Ideal,H,VS1,62.2,57.0,526,4.28,4.3,2.67
23394,0.81,Ideal,D,VS2,62.1,56.0,4087,6.01,5.98,3.72
23395,0.53,Premium,H,VS2,59.1,59.0,1356,5.33,5.26,3.13
23396,1.51,Very Good,G,VS1,63.3,53.0,13811,7.33,7.26,4.62
23397,0.73,Ideal,F,VVS1,61.1,56.0,4171,5.83,5.86,3.57
23398,0.7,Good,J,VVS2,64.3,56.0,1922,5.57,5.63,3.6
23399,1.2,Ideal,H,VS1,61.9,57.0,5242,6.77,6.73,4.18
